image_id,image_path,gt_path,doc_type
identity_0098,images/pil/identity_0098.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0098.json,identity
identity_0097,images/pil/identity_0097.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0097.json,identity
identity_0248,images/pil/identity_0248.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0248.json,identity
identity_0119,images/pil/identity_0119.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0119.json,identity
identity_0135,images/pil/identity_0135.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0135.json,identity
identity_0064,images/pil/identity_0064.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0064.json,identity
identity_0141,images/pil/identity_0141.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0141.json,identity
identity_0237,images/pil/identity_0237.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0237.json,identity
identity_0002,images/pil/identity_0002.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0002.json,identity
identity_0231,images/pil/identity_0231.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0231.json,identity
identity_0184,images/pil/identity_0184.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0184.json,identity
identity_0029,images/pil/identity_0029.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0029.json,identity
identity_0218,images/pil/identity_0218.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0218.json,identity
identity_0137,images/pil/identity_0137.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0137.json,identity
identity_0192,images/pil/identity_0192.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0192.json,identity
identity_0068,images/pil/identity_0068.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0068.json,identity
identity_0196,images/pil/identity_0196.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0196.json,identity
identity_0164,images/pil/identity_0164.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0164.json,identity
identity_0087,images/pil/identity_0087.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0087.json,identity
identity_0236,images/pil/identity_0236.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0236.json,identity
identity_0075,images/pil/identity_0075.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0075.json,identity
identity_0111,images/pil/identity_0111.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0111.json,identity
identity_0233,images/pil/identity_0233.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0233.json,identity
identity_0116,images/pil/identity_0116.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0116.json,identity
identity_0000,images/pil/identity_0000.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0000.json,identity
identity_0217,images/pil/identity_0217.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0217.json,identity
identity_0232,images/pil/identity_0232.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0232.json,identity
identity_0067,images/pil/identity_0067.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/identity_0067.json,identity
legal_0248,images/pil/legal_0248.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0248.json,legal
legal_0128,images/pil/legal_0128.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0128.json,legal
legal_0195,images/pil/legal_0195.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0195.json,legal
legal_0045,images/pil/legal_0045.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0045.json,legal
legal_0129,images/pil/legal_0129.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0129.json,legal
legal_0233,images/pil/legal_0233.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0233.json,legal
legal_0027,images/pil/legal_0027.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0027.json,legal
legal_0222,images/pil/legal_0222.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0222.json,legal
legal_0160,images/pil/legal_0160.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0160.json,legal
legal_0076,images/pil/legal_0076.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0076.json,legal
legal_0215,images/pil/legal_0215.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0215.json,legal
legal_0163,images/pil/legal_0163.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0163.json,legal
legal_0245,images/pil/legal_0245.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0245.json,legal
legal_0155,images/pil/legal_0155.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0155.json,legal
legal_0050,images/pil/legal_0050.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0050.json,legal
legal_0039,images/pil/legal_0039.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0039.json,legal
legal_0095,images/pil/legal_0095.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0095.json,legal
legal_0247,images/pil/legal_0247.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0247.json,legal
legal_0041,images/pil/legal_0041.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0041.json,legal
legal_0138,images/pil/legal_0138.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0138.json,legal
legal_0199,images/pil/legal_0199.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0199.json,legal
legal_0135,images/pil/legal_0135.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0135.json,legal
legal_0000,images/pil/legal_0000.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0000.json,legal
legal_0153,images/pil/legal_0153.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0153.json,legal
legal_0082,images/pil/legal_0082.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0082.json,legal
legal_0125,images/pil/legal_0125.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0125.json,legal
legal_0004,images/pil/legal_0004.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0004.json,legal
legal_0028,images/pil/legal_0028.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0028.json,legal
legal_0092,images/pil/legal_0092.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0092.json,legal
legal_0212,images/pil/legal_0212.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0212.json,legal
legal_0206,images/pil/legal_0206.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0206.json,legal
legal_0078,images/pil/legal_0078.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0078.json,legal
legal_0061,images/pil/legal_0061.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0061.json,legal
legal_0014,images/pil/legal_0014.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0014.json,legal
legal_0217,images/pil/legal_0217.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0217.json,legal
legal_0145,images/pil/legal_0145.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0145.json,legal
legal_0020,images/pil/legal_0020.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0020.json,legal
legal_0021,images/pil/legal_0021.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0021.json,legal
legal_0187,images/pil/legal_0187.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0187.json,legal
legal_0124,images/pil/legal_0124.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0124.json,legal
legal_0208,images/pil/legal_0208.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0208.json,legal
legal_0017,images/pil/legal_0017.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0017.json,legal
legal_0194,images/pil/legal_0194.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0194.json,legal
legal_0136,images/pil/legal_0136.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0136.json,legal
legal_0196,images/pil/legal_0196.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0196.json,legal
legal_0032,images/pil/legal_0032.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0032.json,legal
legal_0204,images/pil/legal_0204.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0204.json,legal
legal_0168,images/pil/legal_0168.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0168.json,legal
legal_0121,images/pil/legal_0121.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0121.json,legal
legal_0140,images/pil/legal_0140.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/legal_0140.json,legal
medical_0042,images/pil/medical_0042.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0042.json,medical
medical_0067,images/pil/medical_0067.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0067.json,medical
medical_0135,images/pil/medical_0135.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0135.json,medical
medical_0223,images/pil/medical_0223.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0223.json,medical
medical_0155,images/pil/medical_0155.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0155.json,medical
medical_0108,images/pil/medical_0108.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0108.json,medical
medical_0054,images/pil/medical_0054.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0054.json,medical
medical_0237,images/pil/medical_0237.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0237.json,medical
medical_0138,images/pil/medical_0138.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0138.json,medical
medical_0193,images/pil/medical_0193.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0193.json,medical
medical_0186,images/pil/medical_0186.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0186.json,medical
medical_0176,images/pil/medical_0176.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0176.json,medical
medical_0051,images/pil/medical_0051.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0051.json,medical
medical_0182,images/pil/medical_0182.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0182.json,medical
medical_0079,images/pil/medical_0079.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0079.json,medical
medical_0102,images/pil/medical_0102.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0102.json,medical
medical_0171,images/pil/medical_0171.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0171.json,medical
medical_0166,images/pil/medical_0166.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0166.json,medical
medical_0095,images/pil/medical_0095.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0095.json,medical
medical_0112,images/pil/medical_0112.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0112.json,medical
medical_0132,images/pil/medical_0132.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0132.json,medical
medical_0115,images/pil/medical_0115.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0115.json,medical
medical_0030,images/pil/medical_0030.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0030.json,medical
medical_0063,images/pil/medical_0063.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0063.json,medical
medical_0057,images/pil/medical_0057.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0057.json,medical
medical_0016,images/pil/medical_0016.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0016.json,medical
medical_0086,images/pil/medical_0086.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0086.json,medical
medical_0005,images/pil/medical_0005.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0005.json,medical
medical_0150,images/pil/medical_0150.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0150.json,medical
medical_0141,images/pil/medical_0141.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0141.json,medical
medical_0058,images/pil/medical_0058.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0058.json,medical
medical_0221,images/pil/medical_0221.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0221.json,medical
medical_0056,images/pil/medical_0056.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0056.json,medical
medical_0001,images/pil/medical_0001.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0001.json,medical
medical_0018,images/pil/medical_0018.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0018.json,medical
medical_0181,images/pil/medical_0181.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0181.json,medical
medical_0161,images/pil/medical_0161.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0161.json,medical
medical_0015,images/pil/medical_0015.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0015.json,medical
medical_0219,images/pil/medical_0219.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0219.json,medical
medical_0017,images/pil/medical_0017.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0017.json,medical
medical_0008,images/pil/medical_0008.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0008.json,medical
medical_0084,images/pil/medical_0084.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0084.json,medical
medical_0215,images/pil/medical_0215.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0215.json,medical
medical_0131,images/pil/medical_0131.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0131.json,medical
medical_0060,images/pil/medical_0060.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0060.json,medical
medical_0071,images/pil/medical_0071.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0071.json,medical
medical_0233,images/pil/medical_0233.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0233.json,medical
medical_0124,images/pil/medical_0124.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0124.json,medical
medical_0243,images/pil/medical_0243.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0243.json,medical
medical_0241,images/pil/medical_0241.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/medical_0241.json,medical
news_0033,images/pil/news_0033.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0033.json,news
news_0185,images/pil/news_0185.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0185.json,news
news_0239,images/pil/news_0239.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0239.json,news
news_0225,images/pil/news_0225.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0225.json,news
news_0146,images/pil/news_0146.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0146.json,news
news_0147,images/pil/news_0147.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0147.json,news
news_0121,images/pil/news_0121.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0121.json,news
news_0062,images/pil/news_0062.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0062.json,news
news_0200,images/pil/news_0200.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0200.json,news
news_0243,images/pil/news_0243.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0243.json,news
news_0206,images/pil/news_0206.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0206.json,news
news_0104,images/pil/news_0104.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0104.json,news
news_0048,images/pil/news_0048.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0048.json,news
news_0024,images/pil/news_0024.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0024.json,news
news_0236,images/pil/news_0236.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0236.json,news
news_0168,images/pil/news_0168.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0168.json,news
news_0110,images/pil/news_0110.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0110.json,news
news_0090,images/pil/news_0090.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0090.json,news
news_0108,images/pil/news_0108.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0108.json,news
news_0105,images/pil/news_0105.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0105.json,news
news_0119,images/pil/news_0119.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0119.json,news
news_0221,images/pil/news_0221.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0221.json,news
news_0186,images/pil/news_0186.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0186.json,news
news_0013,images/pil/news_0013.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0013.json,news
news_0172,images/pil/news_0172.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0172.json,news
news_0167,images/pil/news_0167.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0167.json,news
news_0165,images/pil/news_0165.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0165.json,news
news_0025,images/pil/news_0025.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0025.json,news
news_0015,images/pil/news_0015.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0015.json,news
news_0103,images/pil/news_0103.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0103.json,news
news_0227,images/pil/news_0227.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0227.json,news
news_0086,images/pil/news_0086.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0086.json,news
news_0204,images/pil/news_0204.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0204.json,news
news_0027,images/pil/news_0027.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0027.json,news
news_0063,images/pil/news_0063.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0063.json,news
news_0049,images/pil/news_0049.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0049.json,news
news_0237,images/pil/news_0237.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0237.json,news
news_0137,images/pil/news_0137.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0137.json,news
news_0114,images/pil/news_0114.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0114.json,news
news_0035,images/pil/news_0035.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0035.json,news
news_0231,images/pil/news_0231.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0231.json,news
news_0046,images/pil/news_0046.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0046.json,news
news_0071,images/pil/news_0071.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0071.json,news
news_0118,images/pil/news_0118.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0118.json,news
news_0215,images/pil/news_0215.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0215.json,news
news_0019,images/pil/news_0019.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0019.json,news
news_0113,images/pil/news_0113.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0113.json,news
news_0140,images/pil/news_0140.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0140.json,news
news_0222,images/pil/news_0222.png,/data/gpfs/projects/punim2826/Smith/Anti-Extraction-v2/data/ui_dataset/ground_truth/pil/news_0222.json,news
